,beta,lnalpha,lnalpha.c,Smsy_lambert,Umsy_lambert,,,
537400,1.14244E-05,1.083948176,1.769823843,58453.93069,0.667801437,,,
537500,7.36692E-06,1.3804183,1.68591118,87740.77398,0.646379684,,,
537600,6.15034E-06,1.683727799,2.531452817,133242.9457,0.819489039,,,
537700,2.10541E-05,1.87231713,2.434837556,38196.68967,0.804196071,,,
537800,1.15888E-05,1.261389364,1.677405929,55584.28507,0.64415261,,,
537900,1.02335E-05,1.450974651,1.693401045,63353.83765,0.648332342,,,
538000,8.14933E-06,1.025838853,1.468394357,71925.88826,0.586147854,,,
538100,2.32907E-05,2.678705472,3.195995446,38616.22678,0.899399308,,,
538200,6.88245E-06,1.357283088,1.873824263,100688.0906,0.692980441,,,
538300,6.19113E-06,1.045394086,1.402312239,91499.3791,0.566484503,,,
538400,2.80719E-06,0.704217398,1.046324133,160111.2,0.449463007,,,
538500,1.36044E-05,1.074646814,1.707410418,47923.02332,0.651963241,,,
538600,1.33791E-05,0.327224706,1.179531585,37031.33913,0.495447736,,,
538700,2.53317E-05,2.255123238,2.901141569,34302.945,0.868951763,,,
538800,1.53376E-05,1.099522354,1.564385779,40004.58296,0.613573133,,,
538900,1.94635E-05,2.385145948,2.836190354,44248.71253,0.861232798,,,
539000,2.36642E-06,1.110572597,1.354295471,233176.9221,0.551793734,,,
539100,2.22801E-05,1.914437097,2.328461704,35283.55375,0.786120271,,,
539200,1.48738E-05,1.493700519,2.079231984,49642.98865,0.738377879,,,
539300,1.30149E-05,1.598261896,2.158610937,57966.56922,0.754431517,,,
539400,9.18261E-06,1.874834634,2.21584646,83365.07436,0.765508884,,,
539500,7.21318E-06,1.334742922,1.599893223,86422.14493,0.62337854,,,
539600,1.5391E-05,1.729965791,2.014623075,47086.34714,0.724706305,,,
539700,1.88322E-05,2.015508487,2.444296787,42785.12363,0.805739833,,,
539800,7.94335E-06,1.623120114,1.948432872,89398.70648,0.710125537,,,
539900,7.86647E-06,1.115824122,1.603376591,79366.06935,0.624330658,,,
540000,1.57895E-05,1.417337208,2.130381466,47424.76254,0.748815182,,,
540100,8.69724E-06,1.523215103,1.962960071,82023.24024,0.71337601,,,
540200,7.80132E-06,0.750800516,1.430457567,73697.53565,0.5749378,,,
540300,1.65831E-05,2.976110088,3.587605231,56074.73542,0.929891663,,,
540400,1.53741E-05,1.971930005,2.385013776,51768.68348,0.795894672,,,
540500,2.36169E-05,2.146174256,2.570772058,34950.19907,0.825417008,,,
540600,8.31878E-06,0.943357999,1.473707252,70647.48795,0.587700938,,,
540700,9.32336E-06,1.526798708,1.996065151,77298.01701,0.720677369,,,
540800,8.11408E-06,0.959118126,1.329880202,67067.75746,0.544193437,,,
540900,1.08065E-05,1.385631864,1.863141508,63893.51173,0.690463204,,,
541000,2.17149E-05,2.110036135,2.609503026,38272.97458,0.831093436,,,
541100,1.12458E-05,1.257690326,1.5614946,54488.51223,0.612766693,,,
541200,2.5979E-05,2.497151182,2.856424874,33245.30501,0.863679359,,,
541300,2.50548E-05,2.900271506,3.467436582,36783.04442,0.92159311,,,
541400,1.92851E-05,1.925986179,2.640199806,43322.56362,0.83547953,,,
541500,2.24051E-06,1.421602351,1.834421876,305117.3241,0.683617745,,,
541600,2.52524E-06,0.962299474,1.358894009,219074.3894,0.553215378,,,
541700,1.38583E-05,2.134933815,2.497921788,58758.86114,0.81429984,,,
541800,1.21629E-05,0.88419863,1.295581762,43852.08579,0.533367816,,,
541900,1.23947E-05,2.138026788,2.873550153,69846.18867,0.865720242,,,
542000,1.34077E-05,2.283679681,2.656978452,62488.91322,0.83783535,,,
542100,1.37808E-05,1.056784111,1.98517022,52122.73009,0.718290684,,,
542200,1.98418E-05,2.074289122,2.608135743,41876.04765,0.830895765,,,
542300,1.49716E-05,1.900266267,2.173198878,50581.93561,0.757294085,,,
542400,1.2389E-05,1.81970755,2.214423939,61767.58631,0.76523855,,,
542500,1.025E-05,1.617491131,1.94791683,69269.01896,0.710009548,,,
542600,9.23871E-06,1.758936309,2.090623965,80176.99728,0.740731786,,,
542700,4.97092E-06,0.925000829,1.172949367,99224.54562,0.493237177,,,
542800,1.66715E-05,2.300104597,2.953393965,52477.73175,0.874883554,,,
542900,1.08674E-05,1.548488743,2.097587655,68292.65966,0.742162381,,,
543000,1.41025E-06,1.45980222,2.010996308,513327.9267,0.723922533,,,
543100,2.12416E-05,2.393514563,2.819773728,40449.87925,0.85921961,,,
543200,1.53929E-05,2.078786148,2.404602865,51919.49763,0.799192805,,,
543300,9.19328E-06,1.855955409,2.12867285,81415.14673,0.748471977,,,
543400,1.40598E-05,1.442362597,1.744881867,47051.69186,0.661538105,,,
543500,1.78103E-05,1.207313306,1.68905096,36338.52759,0.647199219,,,
543600,1.5853E-05,1.501201679,3.06664332,55946.78215,0.886926458,,,
543700,1.78888E-05,1.689370439,1.955793941,39788.83681,0.711776138,,,
543800,1.90656E-05,1.948011601,2.478631325,42550.85027,0.811257849,,,
543900,2.54492E-05,2.327616818,3.036644235,34729.70084,0.883841822,,,
544000,7.71231E-06,1.264204196,2.301980366,101320.0892,0.781412317,,,
544100,1.37882E-05,1.390986825,2.152227277,54624.31421,0.753170364,,,
544200,2.14552E-05,0.358154776,1.369536253,25937.50549,0.556493479,,,
544300,9.70687E-07,0.942952165,1.409270589,585755.5036,0.568585245,,,
544400,1.1712E-05,1.044275951,1.559408556,52269.69337,0.612184077,,,
544500,1.29806E-05,2.011034103,2.314961992,60377.02472,0.783730772,,,
544600,2.15064E-06,0.412582803,1.070691299,212992.5998,0.458071006,,,
544700,5.74492E-06,1.487809473,1.857392426,119949.8132,0.689102007,,,
544800,1.66138E-05,1.842440335,3.369288819,55023.45017,0.914148824,,,
544900,1.42216E-05,1.701411224,1.943270902,49851.02291,0.708963683,,,
545000,9.31319E-06,1.221174899,1.618114498,67467.71088,0.628339641,,,
545100,8.9583E-06,1.277636904,1.958694492,79526.71697,0.712424533,,,
545200,1.7833E-05,1.676070145,2.105713265,41710.42816,0.743823734,,,
545300,2.38531E-05,1.992577104,2.569405827,34595.65655,0.825213839,,,
545400,1.18769E-05,1.728421725,2.158848424,63524.59531,0.754478335,,,
545500,4.91987E-06,0.815551833,2.354341672,160703.5896,0.790640286,,,
545600,1.17578E-05,1.555226025,1.933837952,60116.13416,0.706831206,,,
545700,1.17895E-05,1.512706094,1.827168404,57837.20732,0.681870779,,,
545800,1.33989E-05,1.833476919,2.172946922,56515.61883,0.757244872,,,
545900,6.84685E-06,1.473286649,1.910338376,102451.0037,0.701466213,,,
546000,1.60082E-05,1.316910928,2.052947782,45781.57358,0.732882213,,,
546100,2.62687E-05,2.717264369,3.008396722,33533.0401,0.880868592,,,
546200,2.27595E-06,0.577230043,0.974806655,186161.0134,0.423692591,,,
546300,1.47385E-05,1.873601173,2.192819126,51640.46952,0.761101717,,,
546400,1.5719E-05,1.880652806,2.129137029,47621.75781,0.748565253,,,
546500,1.51281E-05,1.6741462,1.973863638,47315.7693,0.715797029,,,
546600,1.091E-05,1.497839431,2.292472165,71466.46302,0.779701289,,,
546700,1.45976E-05,1.389254667,1.809567259,46418.73784,0.677601217,,,
546800,1.50373E-05,1.442976554,1.771881806,44443.70302,0.668314315,,,
546900,1.82603E-06,0.242834055,1.00524845,238086.4005,0.434754074,,,
547000,6.95379E-06,1.208581362,1.648393135,91529.65941,0.636477913,,,
547100,1.43086E-05,1.939809921,2.329901672,54957.98831,0.786373862,,,
547200,1.25113E-05,1.958071284,2.406662201,63905.3841,0.799536935,,,
547300,2.18199E-05,2.48640098,3.046952862,40555.20431,0.884910208,,,
547400,2.38209E-05,2.044646117,2.48529289,34100.84082,0.812313046,,,
547500,8.91444E-06,1.722168919,2.209896151,85745.83568,0.764376417,,,
547600,1.43167E-05,2.050846993,2.597296345,57927.01225,0.82932168,,,
547700,1.05543E-05,0.78676964,1.297062732,50580.1278,0.533838848,,,
547800,1.72898E-05,2.126316918,2.557340545,47624.03076,0.82341089,,,
547900,1.20577E-05,0.677899204,1.583276635,51320.80757,0.618812565,,,
548000,1.96506E-05,1.754801771,2.051091139,37275.71756,0.732490593,,,
548100,3.00473E-05,2.698992459,3.448648959,30625.61839,0.920216049,,,
548200,1.35069E-05,1.760110062,2.037146193,54012.05383,0.729534705,,,
548300,2.13825E-05,1.475294329,2.87325815,40485.63546,0.86568567,,,
548400,1.50057E-05,1.80751483,2.295449834,51996.04731,0.780238306,,,
548500,9.85073E-06,2.343475747,3.118145827,90556.82838,0.892050848,,,
548600,1.77207E-05,1.765917691,2.152885619,42509.70425,0.753300666,,,
548700,1.72466E-05,1.65340091,2.093081775,42978.70933,0.741237428,,,
548800,1.56007E-05,1.180671373,2.130842024,48004.63371,0.748907629,,,
548900,1.12389E-05,1.675586092,1.956159393,63338.49218,0.711857894,,,
549000,8.29823E-06,1.236776403,1.494230126,71540.75243,0.593661472,,,
549100,1.7615E-05,2.764156976,3.414351985,52094.40534,0.917644306,,,
549200,1.59282E-05,1.591440218,1.817530905,42662.51143,0.679538323,,,
549300,8.93656E-06,1.788099618,2.063189093,82250.21035,0.735034279,,,
549400,1.58337E-05,1.620426177,2.678242807,53100.52403,0.840779234,,,
549500,9.46498E-06,1.171768201,1.832153775,72168.40569,0.683072268,,,
549600,1.43914E-05,2.013881158,2.437321405,55908.51869,0.80460243,,,
549700,1.7908E-05,2.476964594,3.852055951,52788.98937,0.945344812,,,
549800,2.61614E-05,2.378320147,2.914579294,33274.18976,0.870500561,,,
549900,2.04859E-05,2.42718064,3.353043627,44560.18614,0.912855541,,,
550000,6.5882E-06,0.662322059,1.228891817,77687.36222,0.511820239,,,
550100,1.14928E-05,0.749879575,2.052747678,63765.2299,0.732840027,,,
550200,1.46747E-05,1.541464189,1.860164624,47003.36395,0.689758943,,,
550300,1.65107E-05,1.933870816,2.341444917,47750.58471,0.788397789,,,
550400,1.3312E-05,1.616590568,2.168657905,56821.16374,0.756405908,,,
550500,8.55497E-06,0.765288049,1.424385616,66993.13378,0.573123973,,,
550600,2.25323E-05,2.009962841,2.498064465,36140.19861,0.814322184,,,
550700,1.86469E-05,1.871078878,2.586632116,44391.39327,0.827760836,,,
550800,1.75571E-05,1.966761673,2.402868327,45503.22817,0.798902569,,,
550900,8.51456E-06,1.225522505,1.678523885,75687.55959,0.644445932,,,
551000,1.06068E-05,1.594766474,2.039204359,68820.99766,0.729972582,,,
551100,2.07276E-05,1.746684381,2.349377579,38102.86382,0.789779462,,,
551200,1.97935E-05,1.854637675,2.577170178,41749.33615,0.826365783,,,
551300,2.65077E-07,1.0752244,1.490357556,2235355.719,0.592541461,,,
551400,1.65282E-05,1.817089373,2.130184425,45302.9491,0.748775622,,,
551500,6.22286E-06,1.155210196,1.450952048,93368.71011,0.581019987,,,
551600,1.39042E-05,1.838464957,2.255447885,55590.11556,0.772933876,,,
551700,9.61314E-06,1.315181641,1.646606318,66159.55812,0.636001309,,,
551800,7.77075E-06,1.452959275,1.837921781,88081.31869,0.684458071,,,
551900,1.36677E-05,1.654886582,2.073860511,53941.78087,0.737262119,,,
552000,6.23938E-06,1.411799468,1.810963799,108655.2432,0.677941555,,,
552100,1.78669E-05,1.770509939,2.165749761,42303.7678,0.755835728,,,
552200,3.88589E-06,1.643977913,1.999946093,185677.7078,0.721523715,,,
552300,9.63831E-06,1.419530114,1.935719193,73379.84226,0.707257454,,,
552400,1.82988E-05,2.837761233,3.508214866,50522.77857,0.924506475,,,
552500,2.81835E-06,0.947648442,1.243604555,183309.3803,0.516630548,,,
552600,1.68785E-05,1.716599084,2.175819407,44897.66535,0.757805451,,,
552700,1.35006E-05,1.742166493,2.009761034,53601.55044,0.723655182,,,
552800,2.18549E-05,2.362057794,2.752897995,38927.20846,0.850752009,,,
552900,2.5148E-05,1.998600618,2.564366154,32784.39184,0.82446266,,,
553000,1.60483E-05,1.881519278,2.815928503,53509.88014,0.85874438,,,
553100,1.80407E-05,2.338894858,2.857303229,47879.76275,0.863784697,,,
553200,2.24234E-05,2.350813956,2.693802651,37590.43266,0.842904062,,,
553300,9.37397E-06,1.748691066,2.103030426,79291.53961,0.743276148,,,
553400,1.35236E-05,1.359374672,1.646642502,47029.83236,0.636010966,,,
553500,2.17454E-05,1.986198108,2.36159528,36416.51712,0.791892892,,,
553600,1.01634E-05,1.527582289,2.200224382,75026.4682,0.762526239,,,
553700,7.64351E-06,1.466681956,1.804097867,88475.74888,0.676265701,,,
553800,1.84552E-05,2.122897854,2.588902304,44870.43415,0.828094123,,,
553900,1.11227E-05,1.475035753,1.735899993,59271.87409,0.659261128,,,
554000,1.83829E-05,1.747402522,2.11608896,40577.63497,0.745932735,,,
554100,1.6588E-05,1.831557315,2.589718468,49928.53028,0.82821381,,,
554200,1.79625E-05,2.522433618,3.136368606,49759.98563,0.893813194,,,
554300,1.85899E-05,2.191412667,2.528041281,44054.36831,0.818966745,,,
554400,1.71113E-05,1.969777683,2.377461625,46437.878,0.794611185,,,
554500,2.14258E-05,2.357976667,2.751922339,39700.92967,0.850625258,,,
554600,1.96419E-05,2.051955317,2.400489005,40653.02246,0.798503875,,,
554700,1.59884E-05,2.136652434,2.934889638,54590.08397,0.872810721,,,
554800,1.39758E-05,2.027652382,2.646774287,59846.62376,0.836406106,,,
554900,1.20102E-05,1.727843605,2.148383568,62647.32588,0.7524085,,,
555000,1.53646E-05,1.699269627,2.021070191,47257.78016,0.726095267,,,
555100,1.20328E-05,1.361027897,1.677215551,53528.72791,0.644102642,,,
555200,1.62387E-05,1.934420343,2.36624944,48815.03903,0.792693334,,,
555300,1.59864E-05,1.361183027,2.039662712,45668.26754,0.730070021,,,
555400,1.70521E-05,2.230671723,2.635408704,48955.85313,0.834801458,,,
555500,1.37948E-05,1.442654742,1.847952067,49791.16161,0.686856939,,,
555600,2.12679E-05,2.894486286,4.080602846,44952.39706,0.956043693,,,
555700,4.88344E-07,0.679952921,1.118360796,971973.476,0.474656965,,,
555800,1.44019E-05,1.624949423,2.217565354,53175.88532,0.765835203,,,
555900,2.14902E-05,1.791089347,2.748796096,39563.15005,0.850218485,,,
556000,2.09974E-05,2.019705228,2.809718614,40860.94193,0.857973935,,,
556100,1.54034E-05,1.838429911,2.217550499,49718.31907,0.765832385,,,
556200,1.33627E-05,1.401231675,2.101277157,55596.55992,0.742917791,,,
556300,1.44654E-05,1.576537766,1.901679462,48354.79624,0.699470408,,,
556400,2.26998E-05,1.852303811,2.245782672,33971.16651,0.771139601,,,
556500,2.155E-05,2.185678302,2.912559299,40383.7704,0.870268781,,,
556600,4.62214E-06,1.257105169,1.592878388,134452.0972,0.621455842,,,
556700,1.52283E-05,1.745478986,2.340107663,51756.4824,0.788164135,,,
556800,1.93888E-05,1.840012678,2.300848265,40291.73735,0.781209166,,,
556900,1.39671E-05,1.366516618,1.757836918,47597.81061,0.664802261,,,
557000,1.56209E-05,1.70934914,2.6697499,53748.9126,0.839609028,,,
557100,2.54338E-05,2.405718746,3.09630813,34988.97993,0.889904155,,,
557200,8.51373E-06,1.377666844,1.790421035,79037.9788,0.672907811,,,
557300,1.00085E-05,1.244745092,1.7210641,65491.58521,0.655475122,,,
557400,1.55846E-05,1.525018725,1.970217488,45878.02783,0.714989219,,,
557500,1.1707E-05,1.21893081,1.829979893,58302.61702,0.682548781,,,
557600,1.73438E-05,1.811202236,2.252070691,44529.24065,0.772308232,,,
557700,3.36301E-07,0.970734868,1.577733088,1835499.719,0.617280404,,,
557800,1.8224E-05,1.970285433,2.37291628,43559.81249,0.793835482,,,
557900,1.69327E-05,1.936484325,2.272114782,45828.41328,0.776001017,,,
558000,9.92968E-06,1.340766034,1.764127968,67109.80676,0.666378827,,,
558100,2.2238E-05,2.145374949,2.598673729,37301.98172,0.829522394,,,
558200,1.11413E-05,1.784752498,2.166493908,67854.04255,0.75598173,,,
558300,1.25797E-05,1.516315734,1.834133937,54337.294,0.683548536,,,
558400,6.72857E-06,1.291874432,1.56120928,91057.52488,0.612687043,,,
558500,2.57905E-05,2.52094496,2.824550302,33338.10394,0.859807992,,,
558600,1.35497E-05,0.185731008,1.825889313,50300.97075,0.681561958,,,
558700,1.20808E-05,2.016473925,2.375635815,65749.01829,0.794299886,,,
558800,8.72234E-06,1.834402207,2.444371064,92377.99646,0.805751915,,,
558900,2.96069E-05,2.334437254,3.099904889,30069.36906,0.89026035,,,
559000,1.5496E-05,1.965106236,2.22641343,49529.36628,0.767509126,,,
559100,1.52474E-05,2.125891965,3.33949103,59797.93367,0.911762929,,,
559200,9.84006E-06,1.384872551,1.632819227,64258.61523,0.632308425,,,
559300,1.92414E-05,1.442152057,1.76879261,34693.03189,0.667544212,,,
559400,1.47373E-05,1.7359583,2.390876638,54072.80371,0.796886465,,,
559500,4.96105E-06,1.204756317,1.617685331,126631.0862,0.628223343,,,
559600,1.02102E-05,1.539143098,1.974827222,70127.26341,0.716010214,,,
559700,1.58671E-05,1.154575392,2.578664698,52094.49216,0.826586771,,,
559800,6.98848E-06,1.162474447,1.678657173,92220.44808,0.644480892,,,
559900,1.16631E-05,2.198239715,2.813853486,73607.10013,0.858487346,,,
560000,1.73829E-05,1.965647733,2.552151404,47324.21469,0.822630613,,,
560100,8.12293E-06,0.865641995,1.378101302,68832.24347,0.559119618,,,
560200,1.71778E-05,1.95747117,2.465304625,47103.4646,0.80913191,,,
560300,7.9397E-06,0.045295822,1.425315311,72219.61615,0.573402045,,,
560400,1.88678E-05,2.210346909,2.446991829,42727.62976,0.806177799,,,
560500,1.70449E-05,2.018226211,2.535319068,48112.77333,0.820079405,,,
560600,1.34993E-05,1.643305868,2.045117964,54167.70185,0.731227602,,,
560700,1.16337E-05,1.081179164,1.586849862,53276.28017,0.6197978,,,
560800,8.01994E-06,1.385450408,1.700547744,81071.39187,0.650188086,,,
560900,1.39282E-05,1.257019257,1.756255044,47702.26242,0.66440496,,,
561000,1.68593E-05,1.745997159,2.267916068,45982.42457,0.77523155,,,
561100,1.35832E-05,1.646505763,2.034847216,53672.49052,0.729044935,,,
561200,1.08933E-05,1.382711857,1.701293879,59704.67447,0.650381412,,,
561300,1.45005E-05,2.299077127,3.076610928,61234.59244,0.887934971,,,
561400,8.04715E-06,1.033140417,1.545949583,75605.64855,0.608409909,,,
561500,9.96598E-06,1.283820205,1.598495901,62512.30832,0.622996115,,,
561600,2.00426E-05,2.677196086,3.967752066,47450.88421,0.951038153,,,
561700,2.26669E-05,2.789979795,3.145360703,39470.55336,0.894673212,,,
561800,9.65999E-06,1.978705315,2.546374524,85068.24062,0.821758518,,,
561900,1.68894E-05,2.163445793,2.537709254,48577.45927,0.82044356,,,
562000,2.07139E-05,2.848136417,3.405998126,44270.14068,0.917006396,,,
562100,1.16612E-05,1.500861349,1.736684889,56551.65175,0.65946056,,,
562200,1.538E-05,1.582919678,2.05289101,47650.89316,0.732870245,,,
562300,8.30737E-06,1.063768983,1.459745324,70252.15781,0.583610696,,,
562400,1.25765E-06,1.154286441,1.679045699,512531.4412,0.644582782,,,
562500,1.97264E-05,1.83818371,2.194231153,38596.71305,0.761373874,,,
562600,6.87411E-06,0.968305176,1.367963433,80884.66594,0.55601006,,,
562700,1.67793E-05,1.97895901,2.31378646,46695.7065,0.783521663,,,
562800,1.55873E-05,1.681785747,2.124396098,47962.75558,0.747611275,,,
562900,1.46597E-05,1.53200088,1.97320672,48817.74556,0.71565162,,,
563000,1.60268E-05,1.577667172,1.860853968,43047.97876,0.689922134,,,
563100,1.18738E-05,0.898787525,1.684747559,54411.72928,0.646075603,,,
563200,1.44372E-05,1.983813127,2.39241917,55214.71464,0.797146742,,,
563300,7.94257E-06,0.42403214,1.092215906,58621.0467,0.465601828,,,
563400,1.49451E-05,2.450121829,2.914137247,58243.10591,0.870449871,,,
563500,1.31386E-05,2.065947367,2.422053709,61048.43848,0.802093438,,,
563600,2.54231E-05,2.272266578,2.630364019,32808.11261,0.834084907,,,
563700,2.24661E-05,2.44260425,2.729606457,37732.43894,0.847700454,,,
563800,2.31403E-05,2.200518871,3.145792529,38664.819,0.894714353,,,
563900,1.77563E-05,1.824834361,2.559047918,46387.38056,0.823666984,,,
564000,8.74261E-06,1.401747894,1.786940348,76870.49958,0.672049068,,,
564100,5.84632E-06,0.966930171,1.257378037,89133.81612,0.521104717,,,
564200,1.37122E-05,1.42130306,1.886080585,50746.81384,0.695849139,,,
564300,1.25932E-05,1.766420907,2.223642015,60904.56425,0.766985863,,,
564400,1.93424E-05,1.819641955,2.310149864,40474.4474,0.782873717,,,
564500,1.66753E-05,1.068655294,1.461467803,35028.85002,0.584116852,,,
564600,1.51665E-05,1.715777149,2.333318338,51888.85457,0.786974576,,,
564700,1.20793E-05,1.985678543,3.11374786,73813.91746,0.891621579,,,
564800,1.01265E-05,1.735374885,2.461050867,79835.05275,0.808449109,,,
564900,1.25214E-05,1.785893513,2.423971289,64083.29195,0.802410031,,,
565000,1.16815E-05,1.294059848,1.815518381,58130.21431,0.679049623,,,
565100,1.75766E-05,1.959105619,2.224937376,43650.66922,0.767230555,,,
565200,1.10857E-05,1.279714738,1.960006636,64291.477,0.71271748,,,
565300,7.60468E-06,1.219588096,1.446328699,76223.20721,0.57965329,,,
565400,1.64598E-05,1.606122223,2.045355117,44428.08313,0.731277836,,,
565500,1.17239E-05,1.887028827,2.258774529,65980.64417,0.773548785,,,
565600,1.02881E-05,1.324325446,1.694266682,63039.82945,0.648557504,,,
565700,2.42575E-05,2.17003313,5.152738508,40586.20155,0.984520184,,,
