,beta,lnalpha,lnalpha.c,Smsy_lambert,Umsy_lambert,,132409.8585,535832.8105
5728002,8.86241E-06,1.435153517,1.78628566,75813.20037,0.671887356,,,
5729002,1.02544E-05,1.47560078,1.855514877,67157.26743,0.688656477,,,
5730002,6.11752E-06,0.92280625,1.476612837,96207.08752,0.588548561,,,
5731002,1.1319E-05,1.191763242,1.577908426,54539.1485,0.617328933,,,
5732002,9.08228E-06,1.43482621,1.768007219,73478.01987,0.667348209,,,
5733002,9.51595E-06,1.588877187,1.91964322,73938.95425,0.703599505,,,
5734002,9.57148E-06,1.405323312,1.795523811,70434.59877,0.674163685,,,
5735002,7.22544E-06,1.279015371,1.747699932,91655.31072,0.662250159,,,
5736002,1.00687E-05,1.674668538,2.045909014,72640.36929,0.731395134,,,
5737002,8.24597E-06,1.109340095,1.605259142,75775.73903,0.624844492,,,
5738002,7.06897E-06,1.112552332,1.435107512,81528.64359,0.57632318,,,
5739002,1.38007E-05,1.751219337,2.139497349,54391.34261,0.750639941,,,
5740002,1.28413E-05,1.657172116,2.12503252,58229.25475,0.747739505,,,
5741002,2.22702E-06,0.910237239,1.351304643,247356.5004,0.550867441,,,
5742002,1.82646E-05,1.847903122,2.228015552,42038.19781,0.767811182,,,
5743002,2.13005E-06,0.870155175,1.22100424,239068.9354,0.509228205,,,
5744002,5.17942E-06,0.950721353,1.784902374,129656.5595,0.671545479,,,
5745002,4.77594E-06,1.218293433,1.701251154,136176.453,0.650370344,,,
5746002,1.21677E-05,1.615052253,2.063290869,60410.19322,0.735055596,,,
5747002,6.91065E-06,1.041126204,1.578916576,89370.50832,0.617607877,,,
5748002,1.41261E-05,1.73134508,2.310713195,55427.59202,0.782974192,,,
5749002,9.77216E-06,1.613461999,2.023122135,74347.58475,0.726536181,,,
5750002,9.46642E-06,1.610797242,1.937264603,74749.19363,0.707607252,,,
5751002,6.71213E-06,1.234417076,1.843143314,102159.6088,0.685708604,,,
5752002,5.27283E-06,1.036446722,1.430873883,109061.2962,0.575061964,,,
5753002,5.7389E-06,1.234945079,1.530946389,105276.493,0.604171683,,,
5754002,4.72199E-06,1.248236585,1.563874963,129909.3053,0.613430738,,,
5755002,1.62795E-05,1.740449138,2.075717051,45311.58244,0.737648184,,,
5756002,1.51388E-05,1.742752905,2.108384054,49169.46212,0.744367936,,,
5757002,1.66848E-05,1.767512717,2.326350287,47093.51574,0.785747982,,,
5758002,1.09924E-05,1.653563956,2.335812025,71632.72526,0.787412134,,,
5759002,1.22292E-05,1.435311575,1.782770547,54870.22124,0.671018076,,,
5760002,9.75646E-06,1.382613195,1.783581931,68797.37389,0.671218883,,,
5761002,3.15648E-06,0.986724016,1.365452843,175904.0565,0.555237653,,,
5762002,5.82034E-06,1.371029821,1.65119734,109482.3427,0.637224965,,,
5763002,2.03262E-05,2.018340225,2.477410305,39902.45987,0.811063898,,,
5764002,1.10876E-05,1.666364294,2.19628784,68704.46969,0.761769837,,,
5765002,1.28604E-06,0.924698949,1.357335341,429796.5061,0.552733863,,,
5766002,8.1784E-06,1.289708085,1.837379882,83675.04422,0.684328073,,,
5767002,5.62879E-06,1.10103669,1.462003954,103801.0824,0.584274313,,,
5768002,7.69574E-06,1.417147951,1.779138855,87076.4987,0.670118147,,,
5769002,6.72874E-06,1.210438167,1.594606308,92428.93902,0.621930108,,,
5770002,7.39486E-06,1.332850956,1.699487243,87887.12947,0.649913171,,,
5771002,1.1407E-05,1.555717236,1.883251499,60944.29462,0.695188797,,,
5772002,7.21935E-06,1.347888991,1.801385858,93582.12298,0.675601935,,,
5773002,9.49902E-06,1.393499214,1.725928343,69135.52667,0.656719874,,,
5774002,1.06661E-05,1.554832737,1.961965648,66861.98173,0.713154414,,,
5775002,1.75816E-05,1.807261485,2.244465927,43846.76513,0.770894266,,,
5776002,1.47191E-05,1.738155696,2.167907564,51379.29439,0.756258896,,,
5777002,1.90425E-05,2.029143799,2.394298895,41878.01731,0.797463539,,,
5778002,7.95772E-06,1.169366434,1.550521534,76616.77565,0.609694927,,,
5779002,4.3003E-06,1.035261724,1.284776977,123228.9257,0.529921468,,,
5780002,1.27814E-05,1.448720217,1.779000232,52426.37042,0.670083759,,,
5781002,4.84981E-06,0.773050199,1.218005092,104795.9109,0.5082402,,,
5782002,7.62712E-06,1.383597489,2.008744668,94850.3243,0.723435057,,,
5783002,1.28387E-05,1.573057233,1.970160089,55689.25201,0.714976487,,,
5784002,8.2697E-06,1.411465106,1.741546556,79893.31285,0.660693907,,,
5785002,1.50783E-05,1.761675693,2.188962834,50427.31352,0.760357168,,,
5786002,6.02912E-06,1.180371839,1.654157651,105821.7798,0.638012381,,,
5787002,8.18122E-06,1.129824275,1.577409674,75439.97985,0.61719088,,,
5788002,6.53938E-06,1.287044706,1.769284952,102099.4605,0.667667038,,,
5789002,1.23429E-05,1.652985421,1.951653831,57591.54823,0.710848685,,,
5790002,1.67311E-05,1.806131334,2.365509627,47370.79255,0.792566269,,,
5791002,4.88243E-06,0.848630438,1.27426518,107846.3625,0.526551996,,,
5792002,9.00161E-06,1.55555148,1.960142407,79180.03196,0.712747779,,,
5793002,6.2794E-06,1.156976553,1.528226235,96091.96901,0.603399765,,,
5794002,1.23582E-05,1.656579938,2.046801147,59198.05867,0.731583975,,,
5795002,8.04424E-06,1.540868316,1.931626534,87805.6695,0.706329533,,,
5796002,1.53317E-05,2.132799753,2.66745067,54742.34517,0.839290954,,,
5797002,1.51233E-05,1.808340316,2.456935103,53413.43619,0.807786509,,,
5798002,4.67043E-06,1.04474775,1.375267788,119529.0351,0.558252029,,,
5799002,4.81268E-06,1.200194157,1.564593002,127503.0714,0.613630887,,,
5800002,9.35316E-06,1.268469065,1.634819727,67661.19197,0.632845954,,,
5801002,1.43238E-05,1.861524587,2.501020925,56883.27078,0.814784681,,,
5802002,5.97956E-06,1.382885743,1.855232715,115157.1539,0.68858948,,,
5803002,7.89482E-06,1.346345734,1.727605956,83237.90052,0.657148394,,,
5804002,1.13681E-05,1.300969415,1.842687919,60309.25487,0.685599689,,,
5805002,8.69472E-06,1.244371214,1.626530561,72528.50355,0.630614931,,,
5806002,1.79582E-05,1.754054511,2.259002621,43077.41482,0.773590897,,,
5807002,9.14996E-06,1.26622414,1.61092891,68458.11206,0.62638894,,,
5808002,3.14874E-06,1.091172881,1.447583402,184208.3275,0.5800245,,,
5809002,3.71319E-06,1.136060311,1.551470648,164268.9599,0.60996131,,,
5810002,3.89446E-06,0.781053958,1.168647752,126279.0926,0.491789064,,,
5811002,6.34961E-06,1.092370659,1.617081936,98913.19226,0.628059785,,,
5812002,1.73106E-05,1.732516371,2.159211444,43588.81628,0.754549887,,,
5813002,8.88598E-06,1.221502375,1.620789402,70792.84556,0.629063909,,,
5814002,1.30719E-05,1.604198518,2.057354647,56136.62664,0.733809938,,,
5815002,7.48109E-06,1.270907766,1.53200421,80799.92145,0.604471578,,,
5816002,1.24658E-05,1.561565085,2.104107009,59643.07069,0.743495998,,,
5817002,1.88452E-05,2.040914807,2.355665237,41966.51653,0.790869313,,,
5818002,1.388E-05,1.781326975,2.277416389,55977.8237,0.776969526,,,
5819002,5.77821E-06,1.076328822,1.449502603,100479.5442,0.580591857,,,
5820002,7.65156E-07,0.971918817,1.384906254,733443.1175,0.561198385,,,
5821002,2.17583E-06,0.850860877,1.228679189,235197.7415,0.511750485,,,
5822002,3.01697E-06,1.085773004,1.417346528,189267.7742,0.57101446,,,
5823002,6.18811E-06,1.097879934,1.408197264,91831.25183,0.568261671,,,
5824002,5.92417E-06,1.08410271,1.525637373,101729.7201,0.602664104,,,
5825002,8.49715E-06,1.343811488,1.711082939,76838.73405,0.652910457,,,
5826002,6.33826E-06,1.158818982,1.562052922,96702.0287,0.612922521,,,
5827002,3.98125E-06,1.027235703,1.365588564,139473.6049,0.555279432,,,
5828002,1.61729E-05,1.879399141,2.242706152,47645.55587,0.770566052,,,
5829002,7.78701E-06,1.220797482,1.95597186,91410.72246,0.711815943,,,
5830002,1.00785E-05,1.637377197,1.918744093,69791.3112,0.703393879,,,
5831002,1.94587E-05,1.88922884,2.252062945,39689.54357,0.772306795,,,
5832002,1.15233E-05,1.416086851,1.731607485,57116.52481,0.658168916,,,
5833002,1.13253E-05,1.450703512,1.891088911,61545.20561,0.697015449,,,
5834002,1.81295E-05,1.866176247,2.215125794,42216.98818,0.765371961,,,
5835002,4.01047E-06,0.958524529,1.2980069,133186.1371,0.534138977,,,
5836002,2.59903E-06,1.094659161,1.935859152,272135.7785,0.707289147,,,
5837002,1.79798E-05,1.909988968,2.436901982,44746.53149,0.804533862,,,
5838002,1.72006E-05,1.944078889,2.401465881,46432.57906,0.798667646,,,
5839002,9.98648E-06,1.481570337,1.920509156,70475.02251,0.703797436,,,
5840002,1.19926E-05,1.902874844,2.397764321,66544.64489,0.798046502,,,
5841002,4.92519E-06,0.90932587,1.258461972,105875.2356,0.521455629,,,
5842002,1.14459E-05,1.386812629,1.847763879,60005.31362,0.68681206,,,
5843002,2.97278E-06,1.091420316,1.557530801,205752.889,0.611659095,,,
5844002,1.13422E-05,1.411009835,1.703641246,57395.45249,0.650989105,,,
5845002,1.28105E-05,1.588168291,2.042375038,57034.72762,0.730646055,,,
5846002,2.11003E-05,1.893343341,2.339969304,37352.03141,0.788139948,,,
5847002,1.17034E-05,1.508022701,1.806981184,57843.88714,0.676970269,,,
5848002,7.84756E-06,1.389353752,1.823434871,86774.53167,0.680968726,,,
5849002,5.86747E-06,1.33584344,1.696915008,110651.6527,0.649245702,,,
5850002,8.60232E-06,1.193365059,1.571554252,71558.34217,0.615567415,,,
5851002,1.5818E-05,1.774007969,2.304074692,49423.86472,0.781787728,,,
5852002,1.5697E-05,1.958902344,2.550210216,52388.35345,0.822337971,,,
5853002,9.03073E-06,1.130822348,1.655915052,70700.77314,0.63847924,,,
5854002,1.01676E-05,1.434203014,1.749471361,65177.12975,0.662697181,,,
5855002,5.00492E-06,0.930488097,1.480939386,117845.7001,0.589808422,,,
5856002,1.77565E-05,1.904996549,2.349620087,44480.60515,0.789821583,,,
5857002,7.19826E-06,1.19838408,1.568324444,85391.43653,0.614669798,,,
5858002,1.33596E-05,1.735382024,2.148746211,56325.205,0.75248046,,,
5859002,1.21322E-05,1.681405463,2.262539275,63817.44899,0.774243036,,,
5860002,9.7506E-06,1.465240642,1.841489783,70284.18482,0.685313,,,
5861002,2.59142E-06,0.847194899,1.191372046,192716.2882,0.499408055,,,
5862002,8.74769E-06,1.082314276,1.441305146,66093.41769,0.578164736,,,
5863002,1.56522E-05,1.728296022,2.123141742,47747.68155,0.747358389,,,
5864002,1.28248E-05,1.506469205,1.739382228,51474.00729,0.660145255,,,
5865002,1.40516E-05,1.782925163,2.353345815,56254.64816,0.790467828,,,
5866002,1.40956E-06,1.024564027,1.544193913,431279.1625,0.607915644,,,
5867002,1.16023E-05,1.520256381,1.96750128,61572.66734,0.714386278,,,
5868002,8.0101E-06,1.044852869,1.464006174,73015.52642,0.584861968,,,
5869002,2.30615E-06,0.816525357,1.157924949,211681.0226,0.488167362,,,
5870002,1.42001E-05,1.675415391,2.026616768,51216.79406,0.727285811,,,
5871002,2.86534E-06,0.845423419,1.374475913,194744.7195,0.558009354,,,
5872002,7.77906E-06,1.432478225,1.752418099,85285.3894,0.663439813,,,
5873002,1.1659E-05,1.726245961,2.109204431,63859.18328,0.744534912,,,
5874002,2.27796E-06,0.76905102,1.411122354,249847.2386,0.569143097,,,
5875002,9.72633E-06,1.504367229,1.874703531,71269.10813,0.693186928,,,
5876002,8.75453E-06,1.362684976,1.865980281,78945.82086,0.691133653,,,
5877002,7.22843E-06,1.17438926,1.479444806,81535.49875,0.58937352,,,
5878002,1.76336E-05,1.704740112,2.169837142,42908.88155,0.756636808,,,
5879002,1.15708E-05,1.390722889,1.787292812,58088.94987,0.672136104,,,
5880002,1.23865E-05,1.797500291,2.357466925,63874.56671,0.79118074,,,
5881002,1.35506E-05,1.90450449,2.314478439,57830.95585,0.783644775,,,
5882002,1.18729E-05,1.233668196,1.846587597,57823.47143,0.686531427,,,
5883002,1.39244E-05,1.483078594,1.87354056,49762.73863,0.692913793,,,
5884002,7.93822E-06,1.113961743,1.506281039,75222.51487,0.597132782,,,
5885002,5.9094E-06,1.066142604,1.500533906,100768.227,0.595479944,,,
5886002,1.91713E-05,2.067429756,2.577405172,43106.17871,0.826400547,,,
5887002,5.84245E-06,0.937254178,1.2668112,89714.5774,0.524152773,,,
5888002,1.24001E-05,1.64855295,1.942088036,57152.5583,0.708696937,,,
5889002,1.6091E-05,1.864524732,2.27541739,48263.42314,0.776604747,,,
5890002,1.61725E-05,1.667095788,2.090382953,45798.8793,0.740682161,,,
5891002,9.77693E-06,1.313676587,1.744134893,67643.81948,0.661349175,,,
5892002,1.55047E-05,1.591901275,1.923730469,45440.01594,0.704532851,,,
5893002,1.13349E-05,1.741954145,2.193993683,67166.52371,0.761328121,,,
5894002,5.36883E-06,1.187910142,1.538731105,112943.6678,0.60637486,,,
5895002,1.34821E-05,1.838389843,2.337928282,58431.75134,0.787782884,,,
5896002,1.75533E-05,1.81971347,2.263171293,44114.8063,0.774359415,,,
5897002,5.17898E-06,1.051298818,1.489189097,114347.3442,0.592203093,,,
5898002,7.12973E-06,1.143424862,1.509941064,83899.8438,0.59818287,,,
5899002,1.63508E-05,1.535695206,2.181061268,46409.07282,0.758825738,,,
5900002,1.10479E-05,1.456009565,1.825971057,61693.46201,0.681581701,,,
5901002,9.04768E-07,0.663930092,1.07843792,509289.7263,0.46078921,,,
5902002,3.1435E-06,0.804800027,1.205833657,160399.9357,0.504216904,,,
5903002,9.93931E-06,1.442419717,1.779110712,67420.25886,0.670111165,,,
5904002,2.1417E-05,2.175166513,2.392278856,37219.24228,0.797123078,,,
5905002,3.72168E-06,0.890329779,1.269895917,141104.6865,0.525146652,,,
5906002,6.71069E-06,1.223414494,1.568155768,91588.64133,0.614622879,,,
5907002,1.45199E-05,1.506410768,2.087914323,50976.49694,0.740173427,,,
5908002,1.17723E-05,1.688540698,2.117464803,63387.17236,0.746211352,,,
5909002,2.58758E-06,1.336891874,1.751570487,256311.1111,0.663226325,,,
5910002,9.05322E-06,1.367898046,1.744075092,73049.57175,0.661334046,,,
5911002,1.70347E-05,1.843015842,2.198918199,44748.41382,0.762275473,,,
5912002,1.46104E-05,1.687425698,2.014858484,49605.70012,0.724757119,,,
5913002,6.1632E-06,1.181469343,1.65356873,103494.2105,0.637855833,,,
5914002,5.59335E-06,1.239419855,1.663228392,114496.2415,0.640417301,,,
5915002,1.41547E-05,1.574842838,2.163318706,53364.59407,0.755358264,,,
5916002,1.01544E-05,1.081639031,1.496674115,58532.75272,0.594367186,,,
5917002,8.26422E-06,1.308640066,1.663085777,77488.18558,0.640379581,,,
5918002,1.10308E-05,1.515582251,1.856733301,62456.3744,0.688945657,,,
5919002,2.59568E-05,2.537067626,3.168257827,34551.03867,0.896834738,,,
5920002,9.83093E-07,0.667378215,1.207715576,513522.6699,0.50484041,,,
5921002,1.81339E-05,2.066932274,2.446502397,44452.55297,0.806098324,,,
5922002,2.20978E-06,1.075833779,1.511230945,270865.5879,0.59855248,,,
5923002,9.9453E-06,1.386300801,1.889989077,70059.21504,0.69675962,,,
5924002,1.36942E-05,1.562751657,1.826311307,49777.63214,0.681663869,,,
5925002,4.86161E-06,1.142637721,1.505637427,122788.0268,0.596947924,,,
5926002,1.01474E-05,1.695354542,2.017069173,71469.57964,0.72523394,,,
5927002,6.49843E-06,1.357661737,1.908894252,107892.8723,0.701134066,,,
5928002,1.60447E-05,1.821075499,2.480809751,50583.91603,0.811603461,,,
5929002,1.30064E-05,1.522436275,1.803998693,51992.82793,0.676241447,,,
5930002,1.75478E-05,1.873530708,2.427985143,45764.68181,0.803071349,,,
5931002,1.82481E-05,1.81380744,2.249519762,42296.64752,0.771834728,,,
5932002,9.71944E-06,1.712646764,2.221289158,78866.77316,0.766540877,,,
5933002,5.45204E-06,1.148520971,1.451852195,106618.0878,0.581285712,,,
5934002,1.67758E-05,1.912246959,2.306191981,46624.78536,0.782166717,,,
5935002,1.384E-05,1.859156176,2.324293404,56747.3337,0.785384797,,,
5936002,6.54917E-06,1.194138948,1.59903171,95148.30526,0.623142791,,,
5937002,9.52161E-06,1.541781147,1.843930637,72035.7763,0.685896836,,,
5938002,3.97296E-06,1.16483385,1.555989308,153846.9159,0.611227743,,,
5939002,5.59225E-06,1.165381027,1.577547514,110372.286,0.617229037,,,
5940002,7.87544E-06,1.078872327,1.368880201,70636.27502,0.55629188,,,
5941002,3.27707E-06,0.938792061,1.208214547,154102.6505,0.505005639,,,
5942002,1.48545E-05,1.622545474,2.050094844,49296.81341,0.732280258,,,
5943002,8.00733E-07,0.773652048,1.097939837,583956.3011,0.467592928,,,
5944002,1.09774E-05,1.594093122,2.131395934,68232.96244,0.749018778,,,
5945002,8.90782E-06,1.468111471,1.912406225,78800.61643,0.701941321,,,
5946002,5.67051E-06,1.448372633,1.803834341,119248.6568,0.676201248,,,
5947002,2.02119E-05,2.214140413,2.573214957,40856.03466,0.825779784,,,
5948002,4.82753E-06,0.88014048,1.296490349,110544.3904,0.533656836,,,
5949002,6.71647E-06,1.389694867,1.689654882,96383.439,0.647356691,,,
5950002,1.81026E-05,1.800356642,2.110931018,41148.12113,0.744886049,,,
5951002,8.62976E-06,1.072080879,1.359359353,64122.21804,0.553359066,,,
5952002,1.29464E-05,1.245731676,1.618234615,48536.55252,0.628372187,,,
5953002,2.81411E-06,0.912952931,1.533540958,214954.7762,0.60490696,,,
5954002,1.73532E-05,2.02785135,2.376941252,45785.42907,0.794522502,,,
5955002,1.24404E-05,1.459414178,1.926445661,56682.41096,0.705151625,,,
5956002,1.53503E-05,1.844826194,2.395131626,51960.26271,0.797603751,,,
5957002,6.58308E-06,1.243268958,1.508980436,90824.85473,0.597907448,,,
5958002,1.15741E-05,1.487423981,1.766830871,57633.17759,0.667054476,,,
5959002,1.33273E-05,1.848591787,2.164226058,56690.87922,0.755536557,,,
5960002,1.87088E-05,1.939458631,2.354152775,42258.69295,0.790607583,,,
5961002,8.88619E-06,1.359274087,1.82627715,76709.545,0.681655621,,,
5962002,1.20393E-05,1.521897097,2.081518715,61370.19609,0.738851738,,,
5963002,9.03146E-06,1.606351508,2.060059103,81313.34948,0.734378015,,,
5964002,8.70618E-06,1.350790107,1.885713564,79916.09517,0.695763534,,,
5965002,1.16886E-05,1.450355998,2.058567114,62801.74662,0.734064738,,,
5966002,6.74704E-06,1.02435403,1.517900415,88996.0168,0.600459721,,,
5967002,1.39917E-05,1.722841845,2.080067352,52784.97332,0.738551064,,,
5968002,6.77048E-06,1.190894424,1.675680532,95074.39269,0.64369956,,,
5969002,1.01527E-05,1.392348055,1.658579328,62957.53755,0.639186169,,,
5970002,6.02122E-06,1.189002634,1.526820204,100145.938,0.603000343,,,
5971002,1.74203E-05,1.880333077,2.234994011,44150.95415,0.769123156,,,
5972002,8.17741E-06,1.029319788,1.501963716,72870.43564,0.595891599,,,
5973002,1.34558E-05,1.585758165,2.026501087,54048.05735,0.727261022,,,
5974002,6.28959E-07,0.802007646,1.179886377,787915.2819,0.495566706,,,
5975002,2.69171E-06,0.942817166,1.30518076,199283.7965,0.536415075,,,
5976002,1.0296E-05,1.392217011,1.720790427,63656.56919,0.65540499,,,
5977002,1.16069E-06,0.786758925,1.527467552,519677.0557,0.603184276,,,
5978002,8.49075E-06,1.240132996,1.791012694,79268.99941,0.673053614,,,
5979002,6.49466E-06,1.012329843,1.388047315,86556.60632,0.56215561,,,
5980002,2.37434E-06,0.865941221,1.19387163,210686.1062,0.500241444,,,
5981002,9.27542E-06,1.334563864,1.71969016,70629.96416,0.655122926,,,
5982002,1.67332E-05,1.988223482,2.740918237,50748.62089,0.849189178,,,
5983002,1.10184E-05,1.452736111,1.851888163,62422.27515,0.687794502,,,
5984002,6.50042E-06,1.246778992,1.618110348,96661.1834,0.628338517,,,
5985002,5.71977E-06,0.872897922,1.230575829,89579.20086,0.512372449,,,
5986002,6.09441E-06,1.19407007,1.772144262,109670.9859,0.668379681,,,
5987002,1.68116E-05,1.811468047,2.194750884,45294.53881,0.761473985,,,
5988002,1.0862E-05,1.499599828,1.994128256,66309.57616,0.720254224,,,
5989002,1.38657E-05,1.44322032,2.365862511,57164.46553,0.792626886,,,
5990002,1.44807E-05,1.872905583,2.336392847,54383.67824,0.787513942,,,
5991002,1.84023E-05,2.068358009,2.360760663,43024.46117,0.79174908,,,
5992002,1.12925E-05,1.291104955,1.712562802,57851.72787,0.653291601,,,
5993002,2.8399E-06,0.849853877,1.307978046,189196.9281,0.537300526,,,
5994002,6.31271E-06,1.342023802,1.680521135,102170.0512,0.644969515,,,
5995002,2.63928E-05,2.363304541,2.75979111,32268.10043,0.851644856,,,
5996002,8.93323E-06,1.28256709,1.660565438,71610.41925,0.639712495,,,
5997002,6.14627E-06,1.089833931,1.520651259,97822.68603,0.601244479,,,
5998002,1.23572E-05,1.459245982,1.846567132,55557.00909,0.686526543,,,
5999002,3.82043E-06,1.215090665,1.626637095,165071.53,0.630643667,,,
6000002,1.94713E-05,2.025316656,2.387035659,40892.94602,0.796237158,,,
6001002,1.04066E-05,1.400654617,1.749473621,63680.81145,0.662697751,,,
6002002,1.20765E-05,1.527568806,1.946611347,58768.40807,0.70971596,,,
6003002,1.02641E-05,1.516923407,1.882000402,67701.91382,0.694896427,,,
6004002,1.38321E-05,1.575723904,1.841185292,49539.76922,0.685240109,,,
6005002,1.22079E-05,1.56004005,1.989643139,58918.76171,0.719272458,,,
6006002,6.43003E-06,1.290927405,1.752789528,103192.8663,0.663533334,,,
6007002,1.43196E-05,1.630897112,1.949066874,49600.94995,0.710267989,,,
6008002,1.59594E-05,1.938397983,2.536104199,51392.88401,0.820199092,,,
